     A52, 1.1022285e+05, 1.1042313e+05, -2.2901429e-01, -4.3683896e-02,  6.7984719e-03, 4.9938696e-03, 1.8606409e-01, 1.9221284e-01, 9.7479317e-02, 1.0202545e-01, 8.6627251e+00, 8.7076341e+00
     A47, 1.1022201e+05, 1.1017988e+05, 7.9736606e-03, 3.5742105e-02,  5.1568897e-03, 4.7675752e-03, 1.6957490e-01, 1.6895024e-01, 8.7743138e-02, 8.7445055e-02, 8.9037559e+00, 8.8990004e+00
     A53, 1.1022201e+05, 1.1017988e+05, 7.9736606e-03, 3.5742105e-02,  5.1568897e-03, 4.7675752e-03, 1.6957490e-01, 1.6895024e-01, 8.7743138e-02, 8.7445055e-02, 8.9037559e+00, 8.8990004e+00
     A48, 1.1041157e+05, 1.1058762e+05, -6.2592025e-02, 7.7347028e-02,  3.9143472e-03, 3.5441092e-03, 1.4550725e-01, 1.4828385e-01, 7.3942716e-02, 7.5549496e-02, 9.4345311e+00, 9.4573995e+00
     A54, 1.1041157e+05, 1.1058762e+05, -6.2592025e-02, 7.7347028e-02,  3.9143472e-03, 3.5441092e-03, 1.4550725e-01, 1.4828385e-01, 7.3942716e-02, 7.5549496e-02, 9.4345311e+00, 9.4573995e+00
     A49, 1.1042013e+05, 1.1047294e+05, -1.3785274e-02, 1.1252394e-01,  3.2317942e-03, 2.8604382e-03, 1.2764017e-01, 1.2824892e-01, 6.3827933e-02, 6.4120168e-02, 9.8560614e+00, 9.8613821e+00
     A55, 1.1042013e+05, 1.1047294e+05, -1.3785274e-02, 1.1252394e-01,  3.2317942e-03, 2.8604382e-03, 1.2764017e-01, 1.2824892e-01, 6.3827933e-02, 6.4120168e-02, 9.8560614e+00, 9.8613821e+00
     A56, 1.1121712e+05, 1.1121532e+05, 9.0923863e-02, 8.9613921e-02,  3.7448136e-03, 3.3703013e-03, 5.9533050e-02, 5.9523305e-02, 2.2614365e-02, 2.2610489e-02, 1.2694175e+01, 1.2694058e+01
     A57, 1.1121522e+05, 1.1119730e+05, 3.2906142e-02, 3.2577961e-02,  1.5528432e-03, 1.2787436e-03, 3.3767709e-02, 3.3712428e-02, 1.2438530e-02, 1.2417262e-02, 1.6310483e+01, 1.6309611e+01
     A58, 1.1121522e+05, 1.1119730e+05, 3.2906142e-02, 3.2577961e-02,  1.5528432e-03, 1.2787436e-03, 3.3767709e-02, 3.3712428e-02, 1.2438530e-02, 1.2417262e-02, 1.6310483e+01, 1.6309611e+01
     A59, 1.1121534e+05, 1.1121305e+05, 9.3394818e-02, 9.3114012e-02,  2.8766095e-03, 2.5054075e-03, 5.0179432e-02, 5.0168298e-02, 1.8934375e-02, 1.8929604e-02, 1.3681750e+01, 1.3681605e+01
     A60, 1.1121312e+05, 1.1120952e+05, 7.0020966e-02, 6.9931875e-02,  1.7436611e-03, 1.7436396e-03, 3.8610646e-02, 3.8597832e-02, 1.4291811e-02, 1.4286798e-02, 1.5342748e+01, 1.5342559e+01
     A61, 1.1121313e+05, 1.1120855e+05, 9.3793287e-02, 9.3711330e-02,  1.7436611e-03, 1.7436339e-03, 3.8610674e-02, 3.8594441e-02, 1.4291824e-02, 1.4285487e-02, 1.5342748e+01, 1.5342509e+01
     A62, 1.1120951e+05, 1.1122966e+05, -3.5682591e-02, -3.5806211e-02,  1.0906947e-03, 1.0907488e-03, 2.8646768e-02, 2.8697752e-02, 1.0503239e-02, 1.0521666e-02, 1.7594991e+01, 1.7595863e+01
     A63, 1.1120863e+05, 1.1121004e+05, 2.5093734e-02, 2.4971442e-02,  1.0906923e-03, 1.0906943e-03, 2.8644509e-02, 2.8646323e-02, 1.0502403e-02, 1.0501938e-02, 1.7594952e+01, 1.7594984e+01
     A64, 1.1120769e+05, 1.1110579e+05, 5.0109458e-02, 4.7894461e-02,  1.8350813e-03, 1.6510024e-03, 3.8411793e-02, 3.8052900e-02, 1.4283105e-02, 1.4143004e-02, 1.5396520e+01, 1.5391198e+01
     A65, 1.1120718e+05, 1.1110507e+05, 5.0100930e-02, 4.7892189e-02,  1.8350781e-03, 1.6509988e-03, 3.8409977e-02, 3.8050635e-02, 1.4282389e-02, 1.4142280e-02, 1.5396493e+01, 1.5391165e+01
     A66, 1.1122976e+05, 1.1122713e+05, 1.5079715e-01, 1.5065710e-01,  3.6536187e-03, 3.5598894e-03, 6.0236875e-02, 6.0222964e-02, 2.2943286e-02, 2.2938031e-02, 1.2645259e+01, 1.2645093e+01
     A67, 1.1120987e+05, 1.1120736e+05, 1.3526940e-01, 1.3511716e-01,  3.6532262e-03, 3.5595073e-03, 6.0122991e-02, 6.0109166e-02, 2.2895011e-02, 2.2889470e-02, 1.2643901e+01, 1.2643736e+01
     A68, 1.1122422e+05, 1.1119292e+05, 9.6452415e-02, 9.5888342e-02,  1.9308362e-03, 1.8386854e-03, 4.0567920e-02, 4.0451211e-02, 1.5096296e-02, 1.5050409e-02, 1.5026187e+01, 1.5024502e+01
