     A82, 1.2338412e+05, 1.2311117e+05, 1.3749388e-01, 1.4036696e-01,  1.0901830e-03, 5.4472708e-04, 5.8430101e-02, 5.7722481e-02, 2.2425696e-02, 2.2135858e-02, 1.8541328e+01, 1.8528932e+01
     A83, 1.2342039e+05, 1.2340907e+05, 2.1583834e-02, 2.3621073e-02,  4.8474136e-03, 4.2412106e-03, 1.4228806e-01, 1.4221365e-01, 5.9849934e-02, 5.9814181e-02, 1.3151368e+01, 1.3150512e+01
     A85, 1.2342148e+05, 1.2341259e+05, 2.1042234e-02, 2.3405403e-02,  4.8682683e-03, 4.2594634e-03, 1.8161851e-01, 1.8154324e-01, 7.9415021e-02, 7.9376799e-02, 1.2167955e+01, 1.2167179e+01
     A84, 1.2342197e+05, 1.2330858e+05, 2.5627780e-02, 2.8558455e-02,  2.2530522e-03, 1.1260318e-03, 9.3714661e-02, 9.3234795e-02, 3.7351121e-02, 3.7140224e-02, 1.5292369e+01, 1.5285660e+01
     A86, 1.2342258e+05, 1.2330928e+05, 2.5762150e-02, 2.8585233e-02,  2.2530552e-03, 1.1260335e-03, 9.3716095e-02, 9.3236452e-02, 3.7351087e-02, 3.7140225e-02, 1.5292390e+01, 1.5285683e+01
     A87, 1.2340869e+05, 1.2339883e+05, 1.4081593e-02, 1.6253015e-02,  3.8254801e-03, 3.5861602e-03, 1.6064325e-01, 1.6056963e-01, 6.8802715e-02, 6.8766385e-02, 1.2633612e+01, 1.2632810e+01
     A89, 1.2341179e+05, 1.2340345e+05, 1.4015533e-02, 1.6098768e-02,  3.8255412e-03, 3.5862529e-03, 1.6066178e-01, 1.6059966e-01, 6.8809421e-02, 6.8778849e-02, 1.2633813e+01, 1.2633137e+01
     A88, 1.2340818e+05, 1.2329690e+05, 3.0994979e-02, 3.3984109e-02,  2.4840585e-03, 1.1286184e-03, 9.6230568e-02, 9.5746026e-02, 3.8521866e-02, 3.8307586e-02, 1.5140619e+01, 1.5133926e+01
     A90, 1.2341140e+05, 1.2330035e+05, 3.1110434e-02, 3.4033176e-02,  2.4840879e-03, 1.1286328e-03, 9.6243554e-02, 9.5759966e-02, 3.8527014e-02, 3.8313117e-02, 1.5140798e+01, 1.5134119e+01
     A91, 1.2339877e+05, 1.2335656e+05, 1.4378022e-02, 1.6992716e-02,  2.5130726e-03, 1.5989258e-03, 1.0903467e-01, 1.0882511e-01, 4.4216349e-02, 4.4121541e-02, 1.4435835e+01, 1.4433108e+01
     A93, 1.2340494e+05, 1.2336449e+05, 1.4045741e-02, 1.7144207e-02,  2.5049232e-03, 1.5936799e-03, 1.3860143e-01, 1.3834277e-01, 5.7978925e-02, 5.7855620e-02, 1.3256031e+01, 1.3253020e+01
     A92, 1.2339967e+05, 1.2335706e+05, 1.4340927e-02, 1.6989022e-02,  2.5130826e-03, 1.5989294e-03, 1.0903912e-01, 1.0882762e-01, 4.4218368e-02, 4.4122688e-02, 1.4435893e+01, 1.4433140e+01
     A94, 1.2340437e+05, 1.2336259e+05, 1.4450675e-02, 1.7021391e-02,  2.5131323e-03, 1.5989668e-03, 1.0906102e-01, 1.0885355e-01, 4.4227473e-02, 4.4133554e-02, 1.4436178e+01, 1.4433478e+01
     A95, 1.2344130e+05, 1.2344148e+05, 3.3383000e-04, 4.4153046e-03,  5.0987884e-02, 5.0117801e-02, 6.8951535e-01, 6.8951594e-01, 4.2371308e-01, 4.2371158e-01, 9.9715939e+00, 9.9715974e+00
    A100, 1.2338932e+05, 1.2335186e+05, 2.4548570e-02, 2.5489164e-02,  1.6905522e-03, 1.4649314e-03, 9.4208532e-02, 9.4048827e-02, 3.7584371e-02, 3.7514030e-02, 1.5252843e+01, 1.5250617e+01
    A102, 1.2338148e+05, 1.2334402e+05, 2.4553068e-02, 2.5482067e-02,  1.6905000e-03, 1.4648862e-03, 9.4174781e-02, 9.4015081e-02, 3.7569309e-02, 3.7498985e-02, 1.5252372e+01, 1.5250146e+01
    A101, 1.2338817e+05, 1.2338766e+05, 5.7039256e-02, 5.7133731e-02,  4.6299243e-03, 4.6299069e-03, 1.8291373e-01, 1.8290928e-01, 7.9964733e-02, 7.9962421e-02, 1.2126729e+01, 1.2126683e+01
    A103, 1.2338097e+05, 1.2338050e+05, 5.0665043e-02, 5.0755815e-02,  4.6296755e-03, 4.6296594e-03, 1.8285016e-01, 1.8284605e-01, 7.9931359e-02, 7.9929205e-02, 1.2126077e+01, 1.2126035e+01
